id,WGS_lat,WGS_lon
100320836,35.53635252169004,129.2516783138803
100320837,35.53680310788024,129.2516853220507
100320838,35.53725369403529,129.2516923303766
100320839,35.53770428015522,129.25169933885797
100320840,35.53815486624002,129.25170634749477
100320841,35.53860545228966,129.2517133562871
100320842,35.5390560383042,129.25172036523486
100320843,35.53950662428361,129.25172737433812
100320844,35.539957210227875,129.25173438359687
100320845,35.54040779613701,129.25174139301112
100320846,35.540858382011,129.25174840258083
100320847,35.54130896784986,129.25175541230607
100320848,35.5417595536536,129.2517624221868
100320850,35.542660725155656,129.25177644241475
100320852,35.54356189651717,129.25179046326474
100320853,35.54401248214523,129.251797473923
100320854,35.54446306773816,129.25180448473682
100320855,35.54491365329594,129.25181149570616
100320856,35.545364238818586,129.25181850683097
100320857,35.5458148243061,129.25182551811136
